GEO_ID,NAME,DATA
Geography,Geographic Area Name,Median Income
25017370401,"Census Tract 3704.01, Middlesex County, Massachusetts",168297
25017370402,"Census Tract 3704.02, Middlesex County, Massachusetts",174408
25017370403,"Census Tract 3704.03, Middlesex County, Massachusetts",107589
25017373100,"Census Tract 3731, Middlesex County, Massachusetts",176938
25017373200,"Census Tract 3732, Middlesex County, Massachusetts",123083
25017373300,"Census Tract 3733, Middlesex County, Massachusetts",178375
25017373400,"Census Tract 3734, Middlesex County, Massachusetts",162813
25017373500,"Census Tract 3735, Middlesex County, Massachusetts","250,000+"
25017373600,"Census Tract 3736, Middlesex County, Massachusetts","250,000+"
25017373700,"Census Tract 3737, Middlesex County, Massachusetts","250,000+"
25017373800,"Census Tract 3738, Middlesex County, Massachusetts",186618
25017373901,"Census Tract 3739.01, Middlesex County, Massachusetts",189722
25017373902,"Census Tract 3739.02, Middlesex County, Massachusetts",222344
25017374000,"Census Tract 3740, Middlesex County, Massachusetts",200613
25017374100,"Census Tract 3741, Middlesex County, Massachusetts",153929
25017374200,"Census Tract 3742, Middlesex County, Massachusetts",224016
25017374300,"Census Tract 3743, Middlesex County, Massachusetts","250,000+"
25017374400,"Census Tract 3744, Middlesex County, Massachusetts","250,000+"
25017374500,"Census Tract 3745, Middlesex County, Massachusetts",181354
25017374600,"Census Tract 3746, Middlesex County, Massachusetts",196296
25017374700,"Census Tract 3747, Middlesex County, Massachusetts",173409
25017374800,"Census Tract 3748, Middlesex County, Massachusetts",224688
25017382100,"Census Tract 3821, Middlesex County, Massachusetts",151211
25017382200,"Census Tract 3822, Middlesex County, Massachusetts",166120
25017382300,"Census Tract 3823, Middlesex County, Massachusetts",223482
25017382400,"Census Tract 3824, Middlesex County, Massachusetts",172500
25017382500,"Census Tract 3825, Middlesex County, Massachusetts",118041
25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",130186
25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",175238
25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",62793
25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",41618
25017383200,"Census Tract 3832, Middlesex County, Massachusetts",97139
25017383300,"Census Tract 3833, Middlesex County, Massachusetts",120694
25017383401,"Census Tract 3834.01, Middlesex County, Massachusetts",107969
25017383402,"Census Tract 3834.02, Middlesex County, Massachusetts",74867
25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",85958
25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",108393
25017383600,"Census Tract 3836, Middlesex County, Massachusetts",103457
25017383700,"Census Tract 3837, Middlesex County, Massachusetts",137404
25017383800,"Census Tract 3838, Middlesex County, Massachusetts",156402
25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts",217629
25017383903,"Census Tract 3839.03, Middlesex County, Massachusetts",151579
25017383904,"Census Tract 3839.04, Middlesex County, Massachusetts",149306
25017384003,"Census Tract 3840.03, Middlesex County, Massachusetts",105615
25017384004,"Census Tract 3840.04, Middlesex County, Massachusetts",185962
25017385101,"Census Tract 3851.01, Middlesex County, Massachusetts",178929
25017385102,"Census Tract 3851.02, Middlesex County, Massachusetts",122459
25017385201,"Census Tract 3852.01, Middlesex County, Massachusetts",106652
25017385203,"Census Tract 3852.03, Middlesex County, Massachusetts",152500
25017385204,"Census Tract 3852.04, Middlesex County, Massachusetts",146554
25017386100,"Census Tract 3861, Middlesex County, Massachusetts",242443
25017387100,"Census Tract 3871, Middlesex County, Massachusetts",166534
25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",161325
25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",178415
25017388100,"Census Tract 3881, Middlesex County, Massachusetts",207813
25017388200,"Census Tract 3882, Middlesex County, Massachusetts",120565
25017388300,"Census Tract 3883, Middlesex County, Massachusetts",28690
25017980000,"Census Tract 9800, Middlesex County, Massachusetts",-
25019950100,"Census Tract 9501, Nantucket County, Massachusetts",133125
25019950201,"Census Tract 9502.01, Nantucket County, Massachusetts",125136
25019950202,"Census Tract 9502.02, Nantucket County, Massachusetts",82813
25019950307,"Census Tract 9503.07, Nantucket County, Massachusetts",-
25019950400,"Census Tract 9504, Nantucket County, Massachusetts",118309
25019950500,"Census Tract 9505, Nantucket County, Massachusetts",158542
25019990000,"Census Tract 9900, Nantucket County, Massachusetts",-
25021400100,"Census Tract 4001, Norfolk County, Massachusetts",142300
25021400201,"Census Tract 4002.01, Norfolk County, Massachusetts",155278
25021400202,"Census Tract 4002.02, Norfolk County, Massachusetts",-
25021400300,"Census Tract 4003, Norfolk County, Massachusetts",211000
25021400401,"Census Tract 4004.01, Norfolk County, Massachusetts",144432
25021400402,"Census Tract 4004.02, Norfolk County, Massachusetts","250,000+"
25021400500,"Census Tract 4005, Norfolk County, Massachusetts",151150
25021400600,"Census Tract 4006, Norfolk County, Massachusetts",192426
25021400700,"Census Tract 4007, Norfolk County, Massachusetts",201638
25021400800,"Census Tract 4008, Norfolk County, Massachusetts",162917
25021400900,"Census Tract 4009, Norfolk County, Massachusetts",136111
25021401000,"Census Tract 4010, Norfolk County, Massachusetts",143125
25021401100,"Census Tract 4011, Norfolk County, Massachusetts","250,000+"
25021401201,"Census Tract 4012.01, Norfolk County, Massachusetts","250,000+"
25021401202,"Census Tract 4012.02, Norfolk County, Massachusetts",206250
25021402101,"Census Tract 4021.01, Norfolk County, Massachusetts",152460
25021402102,"Census Tract 4021.02, Norfolk County, Massachusetts",94539
25021402200,"Census Tract 4022, Norfolk County, Massachusetts",145217
25021402300,"Census Tract 4023, Norfolk County, Massachusetts",175982
25021402400,"Census Tract 4024, Norfolk County, Massachusetts",128009
25021402500,"Census Tract 4025, Norfolk County, Massachusetts",196635
25021403100,"Census Tract 4031, Norfolk County, Massachusetts",205673
25021403300,"Census Tract 4033, Norfolk County, Massachusetts","250,000+"
25021403400,"Census Tract 4034, Norfolk County, Massachusetts",212417
25021403501,"Census Tract 4035.01, Norfolk County, Massachusetts",153558
25021403502,"Census Tract 4035.02, Norfolk County, Massachusetts",239412
25021404100,"Census Tract 4041, Norfolk County, Massachusetts","250,000+"
25021404201,"Census Tract 4042.01, Norfolk County, Massachusetts","250,000+"
25021404202,"Census Tract 4042.02, Norfolk County, Massachusetts",244500
25021404301,"Census Tract 4043.01, Norfolk County, Massachusetts","250,000+"
25021404302,"Census Tract 4043.02, Norfolk County, Massachusetts",211447
25021404400,"Census Tract 4044, Norfolk County, Massachusetts","250,000+"
25021405100,"Census Tract 4051, Norfolk County, Massachusetts","250,000+"
25021406101,"Census Tract 4061.01, Norfolk County, Massachusetts",215603
25021406102,"Census Tract 4061.02, Norfolk County, Massachusetts",241583
25021407101,"Census Tract 4071.01, Norfolk County, Massachusetts",144142
25021407102,"Census Tract 4071.02, Norfolk County, Massachusetts",130423
25021408102,"Census Tract 4081.02, Norfolk County, Massachusetts",131210
25021408103,"Census Tract 4081.03, Norfolk County, Massachusetts",208819
25021408104,"Census Tract 4081.04, Norfolk County, Massachusetts",164766
25021409101,"Census Tract 4091.01, Norfolk County, Massachusetts",172083
25021409102,"Census Tract 4091.02, Norfolk County, Massachusetts",181553
25021410100,"Census Tract 4101, Norfolk County, Massachusetts",145883
25021410300,"Census Tract 4103, Norfolk County, Massachusetts",121250
25021410400,"Census Tract 4104, Norfolk County, Massachusetts",112533
25021411101,"Census Tract 4111.01, Norfolk County, Massachusetts",159736
25021411102,"Census Tract 4111.02, Norfolk County, Massachusetts",169333
25021411200,"Census Tract 4112, Norfolk County, Massachusetts",187426
25021411301,"Census Tract 4113.01, Norfolk County, Massachusetts",190833
25021411302,"Census Tract 4113.02, Norfolk County, Massachusetts",122500
25021412100,"Census Tract 4121, Norfolk County, Massachusetts",207174
25021412200,"Census Tract 4122, Norfolk County, Massachusetts",186094
25021412300,"Census Tract 4123, Norfolk County, Massachusetts",182935
25021413100,"Census Tract 4131, Norfolk County, Massachusetts",168056
25021413201,"Census Tract 4132.01, Norfolk County, Massachusetts",74271
25021413202,"Census Tract 4132.02, Norfolk County, Massachusetts",165077
25021413300,"Census Tract 4133, Norfolk County, Massachusetts",155598
25021413401,"Census Tract 4134.01, Norfolk County, Massachusetts",120927
25021413402,"Census Tract 4134.02, Norfolk County, Massachusetts",121333
25021413500,"Census Tract 4135, Norfolk County, Massachusetts",64929
25021414100,"Census Tract 4141, Norfolk County, Massachusetts",169954
25021414200,"Census Tract 4142, Norfolk County, Massachusetts",197681
25021414300,"Census Tract 4143, Norfolk County, Massachusetts",159003
25021415101,"Census Tract 4151.01, Norfolk County, Massachusetts",181806
25021415103,"Census Tract 4151.03, Norfolk County, Massachusetts",125453
25021415104,"Census Tract 4151.04, Norfolk County, Massachusetts",129107
25021415201,"Census Tract 4152.01, Norfolk County, Massachusetts",161512
25021415202,"Census Tract 4152.02, Norfolk County, Massachusetts",137583
25021415300,"Census Tract 4153, Norfolk County, Massachusetts",153333
25021416101,"Census Tract 4161.01, Norfolk County, Massachusetts",211750
25021416102,"Census Tract 4161.02, Norfolk County, Massachusetts","250,000+"
25021416200,"Census Tract 4162, Norfolk County, Massachusetts",145110
25021416300,"Census Tract 4163, Norfolk County, Massachusetts",189276
25021416400,"Census Tract 4164, Norfolk County, Massachusetts",191250
25021417100,"Census Tract 4171, Norfolk County, Massachusetts",104107
25021417201,"Census Tract 4172.01, Norfolk County, Massachusetts",80424
25021417202,"Census Tract 4172.02, Norfolk County, Massachusetts",123438
25021417300,"Census Tract 4173, Norfolk County, Massachusetts",172128
25021417400,"Census Tract 4174, Norfolk County, Massachusetts",136343
25021417501,"Census Tract 4175.01, Norfolk County, Massachusetts",120323
25021417502,"Census Tract 4175.02, Norfolk County, Massachusetts",101450
25021417601,"Census Tract 4176.01, Norfolk County, Massachusetts",70964
25021417602,"Census Tract 4176.02, Norfolk County, Massachusetts",115271
25021417702,"Census Tract 4177.02, Norfolk County, Massachusetts",138750
25021417703,"Census Tract 4177.03, Norfolk County, Massachusetts",47550
25021417704,"Census Tract 4177.04, Norfolk County, Massachusetts",103750
25021417801,"Census Tract 4178.01, Norfolk County, Massachusetts",106486
25021417802,"Census Tract 4178.02, Norfolk County, Massachusetts",46172
25021417901,"Census Tract 4179.01, Norfolk County, Massachusetts",67917
25021417902,"Census Tract 4179.02, Norfolk County, Massachusetts",73156
25021418002,"Census Tract 4180.02, Norfolk County, Massachusetts",100536
25021418003,"Census Tract 4180.03, Norfolk County, Massachusetts",145417
25021418004,"Census Tract 4180.04, Norfolk County, Massachusetts",98514
25021418101,"Census Tract 4181.01, Norfolk County, Massachusetts",137885
25021418102,"Census Tract 4181.02, Norfolk County, Massachusetts",88235
25021418201,"Census Tract 4182.01, Norfolk County, Massachusetts",101117
25021419100,"Census Tract 4191, Norfolk County, Massachusetts",145208
25021419200,"Census Tract 4192, Norfolk County, Massachusetts",151653
25021419300,"Census Tract 4193, Norfolk County, Massachusetts",102288
25021419400,"Census Tract 4194, Norfolk County, Massachusetts",120833
25021419500,"Census Tract 4195, Norfolk County, Massachusetts",156944
25021419601,"Census Tract 4196.01, Norfolk County, Massachusetts","250,000+"
25021419602,"Census Tract 4196.02, Norfolk County, Massachusetts",154641
25021419700,"Census Tract 4197, Norfolk County, Massachusetts",161316
25021419800,"Census Tract 4198, Norfolk County, Massachusetts",110919
25021420101,"Census Tract 4201.01, Norfolk County, Massachusetts",109896
25021420102,"Census Tract 4201.02, Norfolk County, Massachusetts",82361
25021420201,"Census Tract 4202.01, Norfolk County, Massachusetts",93681
25021420202,"Census Tract 4202.02, Norfolk County, Massachusetts",99861
25021420301,"Census Tract 4203.01, Norfolk County, Massachusetts",97041
25021420302,"Census Tract 4203.02, Norfolk County, Massachusetts",108453
25021421100,"Census Tract 4211, Norfolk County, Massachusetts",116974
25021421200,"Census Tract 4212, Norfolk County, Massachusetts",112168
25021422100,"Census Tract 4221, Norfolk County, Massachusetts",142500
25021422201,"Census Tract 4222.01, Norfolk County, Massachusetts",121083
25021422202,"Census Tract 4222.02, Norfolk County, Massachusetts",121196
25021422301,"Census Tract 4223.01, Norfolk County, Massachusetts",137790
25021422303,"Census Tract 4223.03, Norfolk County, Massachusetts",100096
25021422304,"Census Tract 4223.04, Norfolk County, Massachusetts",182330
25021422401,"Census Tract 4224.01, Norfolk County, Massachusetts",105128
25021422402,"Census Tract 4224.02, Norfolk County, Massachusetts",126380
25021422501,"Census Tract 4225.01, Norfolk County, Massachusetts",94637
25021422502,"Census Tract 4225.02, Norfolk County, Massachusetts",110046
25021422600,"Census Tract 4226, Norfolk County, Massachusetts",141888
25021422700,"Census Tract 4227, Norfolk County, Massachusetts",106339
25021422800,"Census Tract 4228, Norfolk County, Massachusetts",119698
25021423101,"Census Tract 4231.01, Norfolk County, Massachusetts",237121
25021423102,"Census Tract 4231.02, Norfolk County, Massachusetts","250,000+"
25021440101,"Census Tract 4401.01, Norfolk County, Massachusetts",99292
25021440102,"Census Tract 4401.02, Norfolk County, Massachusetts",132351
25021441202,"Census Tract 4412.02, Norfolk County, Massachusetts",187813
25021441203,"Census Tract 4412.03, Norfolk County, Massachusetts",164375
25021441204,"Census Tract 4412.04, Norfolk County, Massachusetts",154182
25021442101,"Census Tract 4421.01, Norfolk County, Massachusetts",144400
25021442103,"Census Tract 4421.03, Norfolk County, Massachusetts",171563
25021442104,"Census Tract 4421.04, Norfolk County, Massachusetts",155721
25021442105,"Census Tract 4421.05, Norfolk County, Massachusetts",167991
25021442201,"Census Tract 4422.01, Norfolk County, Massachusetts",184297
25021442203,"Census Tract 4422.03, Norfolk County, Massachusetts",127333
25021442204,"Census Tract 4422.04, Norfolk County, Massachusetts",149271
25021443103,"Census Tract 4431.03, Norfolk County, Massachusetts",124012
25021443104,"Census Tract 4431.04, Norfolk County, Massachusetts",124718
25021443105,"Census Tract 4431.05, Norfolk County, Massachusetts",84375
25021443106,"Census Tract 4431.06, Norfolk County, Massachusetts",122232
25021456101,"Census Tract 4561.01, Norfolk County, Massachusetts",126553
25021456102,"Census Tract 4561.02, Norfolk County, Massachusetts",96280
25021456200,"Census Tract 4562, Norfolk County, Massachusetts",112375
25021456301,"Census Tract 4563.01, Norfolk County, Massachusetts",78458
25021456302,"Census Tract 4563.02, Norfolk County, Massachusetts",87438
25021456401,"Census Tract 4564.01, Norfolk County, Massachusetts",136458
25021456402,"Census Tract 4564.02, Norfolk County, Massachusetts",148472
25021457100,"Census Tract 4571, Norfolk County, Massachusetts",128750
25021457200,"Census Tract 4572, Norfolk County, Massachusetts",227308
25021980000,"Census Tract 9800, Norfolk County, Massachusetts",-
25023500101,"Census Tract 5001.01, Plymouth County, Massachusetts",143413
25023500103,"Census Tract 5001.03, Plymouth County, Massachusetts",215536
25023500104,"Census Tract 5001.04, Plymouth County, Massachusetts",117917
25023501101,"Census Tract 5011.01, Plymouth County, Massachusetts","250,000+"
25023501102,"Census Tract 5011.02, Plymouth County, Massachusetts",244784
25023501201,"Census Tract 5012.01, Plymouth County, Massachusetts",218462
25023501203,"Census Tract 5012.03, Plymouth County, Massachusetts",220268
25023501204,"Census Tract 5012.04, Plymouth County, Massachusetts",151348
25023502101,"Census Tract 5021.01, Plymouth County, Massachusetts",101747
25023502102,"Census Tract 5021.02, Plymouth County, Massachusetts",118375
25023502200,"Census Tract 5022, Plymouth County, Massachusetts",114340
25023503101,"Census Tract 5031.01, Plymouth County, Massachusetts",150833
25023503102,"Census Tract 5031.02, Plymouth County, Massachusetts",178147
25023504101,"Census Tract 5041.01, Plymouth County, Massachusetts",182841
25023504102,"Census Tract 5041.02, Plymouth County, Massachusetts",206429
25023505102,"Census Tract 5051.02, Plymouth County, Massachusetts",169972
25023505103,"Census Tract 5051.03, Plymouth County, Massachusetts",248348
25023505104,"Census Tract 5051.04, Plymouth County, Massachusetts",185234
25023505201,"Census Tract 5052.01, Plymouth County, Massachusetts",153000
25023505202,"Census Tract 5052.02, Plymouth County, Massachusetts",148830
25023506102,"Census Tract 5061.02, Plymouth County, Massachusetts",146563
25023506103,"Census Tract 5061.03, Plymouth County, Massachusetts",125257
25023506104,"Census Tract 5061.04, Plymouth County, Massachusetts",150904
25023506202,"Census Tract 5062.02, Plymouth County, Massachusetts",138250
25023506203,"Census Tract 5062.03, Plymouth County, Massachusetts",137433
25023506205,"Census Tract 5062.05, Plymouth County, Massachusetts",160140
25023506206,"Census Tract 5062.06, Plymouth County, Massachusetts",92500
25023507101,"Census Tract 5071.01, Plymouth County, Massachusetts",188188
25023507103,"Census Tract 5071.03, Plymouth County, Massachusetts",190649
25023507104,"Census Tract 5071.04, Plymouth County, Massachusetts",131319
25023508101,"Census Tract 5081.01, Plymouth County, Massachusetts",173582
25023508102,"Census Tract 5081.02, Plymouth County, Massachusetts",154722
25023508200,"Census Tract 5082, Plymouth County, Massachusetts",132462
25023509101,"Census Tract 5091.01, Plymouth County, Massachusetts",127434
25023509102,"Census Tract 5091.02, Plymouth County, Massachusetts",140156
25023510100,"Census Tract 5101, Plymouth County, Massachusetts",104886
25023510200,"Census Tract 5102, Plymouth County, Massachusetts",92385
25023510300,"Census Tract 5103, Plymouth County, Massachusetts",62688
25023510400,"Census Tract 5104, Plymouth County, Massachusetts",52417
25023510501,"Census Tract 5105.01, Plymouth County, Massachusetts",70917
25023510503,"Census Tract 5105.03, Plymouth County, Massachusetts",59000
25023510504,"Census Tract 5105.04, Plymouth County, Massachusetts",59688
25023510505,"Census Tract 5105.05, Plymouth County, Massachusetts",57637
25023510600,"Census Tract 5106, Plymouth County, Massachusetts",144293
25023510700,"Census Tract 5107, Plymouth County, Massachusetts",101157
25023510800,"Census Tract 5108, Plymouth County, Massachusetts",63777
25023510900,"Census Tract 5109, Plymouth County, Massachusetts",33369
25023511000,"Census Tract 5110, Plymouth County, Massachusetts",61250
25023511100,"Census Tract 5111, Plymouth County, Massachusetts",95339
25023511200,"Census Tract 5112, Plymouth County, Massachusetts",80563
25023511301,"Census Tract 5113.01, Plymouth County, Massachusetts",69625
25023511302,"Census Tract 5113.02, Plymouth County, Massachusetts",85833
25023511400,"Census Tract 5114, Plymouth County, Massachusetts",64444
25023511500,"Census Tract 5115, Plymouth County, Massachusetts",79196
25023511601,"Census Tract 5116.01, Plymouth County, Massachusetts",87399
25023511602,"Census Tract 5116.02, Plymouth County, Massachusetts",114861
25023511701,"Census Tract 5117.01, Plymouth County, Massachusetts",101629
25023511702,"Census Tract 5117.02, Plymouth County, Massachusetts",106557
25023520100,"Census Tract 5201, Plymouth County, Massachusetts",129545
25023520201,"Census Tract 5202.01, Plymouth County, Massachusetts",117019
25023520202,"Census Tract 5202.02, Plymouth County, Massachusetts",149924
25023521101,"Census Tract 5211.01, Plymouth County, Massachusetts",121532
25023521102,"Census Tract 5211.02, Plymouth County, Massachusetts",105000
25023521201,"Census Tract 5212.01, Plymouth County, Massachusetts",92875
25023521202,"Census Tract 5212.02, Plymouth County, Massachusetts",116833
25023522101,"Census Tract 5221.01, Plymouth County, Massachusetts",128125
25023522102,"Census Tract 5221.02, Plymouth County, Massachusetts",128641
25023523100,"Census Tract 5231, Plymouth County, Massachusetts",114167
25023523201,"Census Tract 5232.01, Plymouth County, Massachusetts",140474
25023523203,"Census Tract 5232.03, Plymouth County, Massachusetts",158185
25023523204,"Census Tract 5232.04, Plymouth County, Massachusetts",94667
25023524101,"Census Tract 5241.01, Plymouth County, Massachusetts",134348
25023524102,"Census Tract 5241.02, Plymouth County, Massachusetts",124464
25023525101,"Census Tract 5251.01, Plymouth County, Massachusetts",113149
25023525104,"Census Tract 5251.04, Plymouth County, Massachusetts",144559
25023525204,"Census Tract 5252.04, Plymouth County, Massachusetts",133958
25023526100,"Census Tract 5261, Plymouth County, Massachusetts",107306
25023530100,"Census Tract 5301, Plymouth County, Massachusetts",129608
25023530200,"Census Tract 5302, Plymouth County, Massachusetts",91458
25023530300,"Census Tract 5303, Plymouth County, Massachusetts",90369
25023530400,"Census Tract 5304, Plymouth County, Massachusetts",134701
25023530500,"Census Tract 5305, Plymouth County, Massachusetts",112767
25023530600,"Census Tract 5306, Plymouth County, Massachusetts",132462
25023530700,"Census Tract 5307, Plymouth County, Massachusetts",143661
25023530801,"Census Tract 5308.01, Plymouth County, Massachusetts",119728
25023530802,"Census Tract 5308.02, Plymouth County, Massachusetts",116008
25023530902,"Census Tract 5309.02, Plymouth County, Massachusetts",117969
25023530903,"Census Tract 5309.03, Plymouth County, Massachusetts",118542
25023530904,"Census Tract 5309.04, Plymouth County, Massachusetts",137664
25023540101,"Census Tract 5401.01, Plymouth County, Massachusetts",91518
25023540102,"Census Tract 5401.02, Plymouth County, Massachusetts",115550
25023540103,"Census Tract 5401.03, Plymouth County, Massachusetts",171667
25023541100,"Census Tract 5411, Plymouth County, Massachusetts",125294
25023542101,"Census Tract 5421.01, Plymouth County, Massachusetts",99654
25023542102,"Census Tract 5421.02, Plymouth County, Massachusetts",100714
25023542200,"Census Tract 5422, Plymouth County, Massachusetts",89617
25023542301,"Census Tract 5423.01, Plymouth County, Massachusetts",83841
25023542302,"Census Tract 5423.02, Plymouth County, Massachusetts",87045
25023543100,"Census Tract 5431, Plymouth County, Massachusetts",118696
25023544100,"Census Tract 5441, Plymouth County, Massachusetts",83545
25023544200,"Census Tract 5442, Plymouth County, Massachusetts",96635
25023545100,"Census Tract 5451, Plymouth County, Massachusetts",91745
25023545200,"Census Tract 5452, Plymouth County, Massachusetts",87300
25023545300,"Census Tract 5453, Plymouth County, Massachusetts",84471
25023545400,"Census Tract 5454, Plymouth County, Massachusetts",72539
25023560100,"Census Tract 5601, Plymouth County, Massachusetts",121963
25023561100,"Census Tract 5611, Plymouth County, Massachusetts",111795
25023561400,"Census Tract 5614, Plymouth County, Massachusetts",101903
25023980200,"Census Tract 9802, Plymouth County, Massachusetts",-
25023980300,"Census Tract 9803, Plymouth County, Massachusetts",-
25023990003,"Census Tract 9900.03, Plymouth County, Massachusetts",-
25025000101,"Census Tract 1.01, Suffolk County, Massachusetts",127188
25025000102,"Census Tract 1.02, Suffolk County, Massachusetts",105131
25025000201,"Census Tract 2.01, Suffolk County, Massachusetts",106364
25025000202,"Census Tract 2.02, Suffolk County, Massachusetts",78567
25025000301,"Census Tract 3.01, Suffolk County, Massachusetts",106637
25025000302,"Census Tract 3.02, Suffolk County, Massachusetts",94304
25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",92869
25025000402,"Census Tract 4.02, Suffolk County, Massachusetts",134342
25025000502,"Census Tract 5.02, Suffolk County, Massachusetts",118500
25025000503,"Census Tract 5.03, Suffolk County, Massachusetts",117768
25025000505,"Census Tract 5.05, Suffolk County, Massachusetts",79375
25025000506,"Census Tract 5.06, Suffolk County, Massachusetts",110607
25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",133819
25025000603,"Census Tract 6.03, Suffolk County, Massachusetts",-
25025000604,"Census Tract 6.04, Suffolk County, Massachusetts",85625
25025000701,"Census Tract 7.01, Suffolk County, Massachusetts",74693
25025000703,"Census Tract 7.03, Suffolk County, Massachusetts",151172
25025000704,"Census Tract 7.04, Suffolk County, Massachusetts",91458
25025000804,"Census Tract 8.04, Suffolk County, Massachusetts",-
25025000805,"Census Tract 8.05, Suffolk County, Massachusetts",-
25025000806,"Census Tract 8.06, Suffolk County, Massachusetts",97820
25025000807,"Census Tract 8.07, Suffolk County, Massachusetts",-
25025010103,"Census Tract 101.03, Suffolk County, Massachusetts","250,000+"
25025010104,"Census Tract 101.04, Suffolk County, Massachusetts",154545
25025010204,"Census Tract 102.04, Suffolk County, Massachusetts",81853
25025010205,"Census Tract 102.05, Suffolk County, Massachusetts",148158
25025010206,"Census Tract 102.06, Suffolk County, Massachusetts",44701
25025010300,"Census Tract 103, Suffolk County, Massachusetts",94250
25025010403,"Census Tract 104.03, Suffolk County, Massachusetts",49879
25025010404,"Census Tract 104.04, Suffolk County, Massachusetts",57250
25025010405,"Census Tract 104.05, Suffolk County, Massachusetts",50307
25025010408,"Census Tract 104.08, Suffolk County, Massachusetts",109196
25025010500,"Census Tract 105, Suffolk County, Massachusetts",65927
25025010600,"Census Tract 106, Suffolk County, Massachusetts",204844
25025010701,"Census Tract 107.01, Suffolk County, Massachusetts","250,000+"
25025010702,"Census Tract 107.02, Suffolk County, Massachusetts",230350
25025010801,"Census Tract 108.01, Suffolk County, Massachusetts","250,000+"
25025010802,"Census Tract 108.02, Suffolk County, Massachusetts","250,000+"
25025020101,"Census Tract 201.01, Suffolk County, Massachusetts","250,000+"
25025020200,"Census Tract 202, Suffolk County, Massachusetts",198875
25025020301,"Census Tract 203.01, Suffolk County, Massachusetts",171286
25025020302,"Census Tract 203.02, Suffolk County, Massachusetts","250,000+"
25025020304,"Census Tract 203.04, Suffolk County, Massachusetts","250,000+"
25025020305,"Census Tract 203.05, Suffolk County, Massachusetts",200735
25025030100,"Census Tract 301, Suffolk County, Massachusetts",108056
25025030200,"Census Tract 302, Suffolk County, Massachusetts",157143
25025030301,"Census Tract 303.01, Suffolk County, Massachusetts",157960
25025030302,"Census Tract 303.02, Suffolk County, Massachusetts","250,000+"
25025030400,"Census Tract 304, Suffolk County, Massachusetts",197292
25025030500,"Census Tract 305, Suffolk County, Massachusetts",178393
25025040100,"Census Tract 401, Suffolk County, Massachusetts","250,000+"
25025040200,"Census Tract 402, Suffolk County, Massachusetts",139375
25025040300,"Census Tract 403, Suffolk County, Massachusetts",166413
25025040401,"Census Tract 404.01, Suffolk County, Massachusetts",168807
25025040600,"Census Tract 406, Suffolk County, Massachusetts",208346
25025040801,"Census Tract 408.01, Suffolk County, Massachusetts",132452
25025050101,"Census Tract 501.01, Suffolk County, Massachusetts",79315
25025050200,"Census Tract 502, Suffolk County, Massachusetts",55179
25025050300,"Census Tract 503, Suffolk County, Massachusetts",67284
25025050400,"Census Tract 504, Suffolk County, Massachusetts",64671
25025050500,"Census Tract 505, Suffolk County, Massachusetts",116641
25025050600,"Census Tract 506, Suffolk County, Massachusetts",60388
25025050700,"Census Tract 507, Suffolk County, Massachusetts",54363
25025050901,"Census Tract 509.01, Suffolk County, Massachusetts",59643
25025051000,"Census Tract 510, Suffolk County, Massachusetts",91339
25025051101,"Census Tract 511.01, Suffolk County, Massachusetts",70000
25025051200,"Census Tract 512, Suffolk County, Massachusetts",107703
25025060101,"Census Tract 601.01, Suffolk County, Massachusetts",185833
25025060200,"Census Tract 602, Suffolk County, Massachusetts",149474
25025060301,"Census Tract 603.01, Suffolk County, Massachusetts",161776
25025060400,"Census Tract 604, Suffolk County, Massachusetts",166500
25025060501,"Census Tract 605.01, Suffolk County, Massachusetts",152206
25025060601,"Census Tract 606.01, Suffolk County, Massachusetts",243382
25025060602,"Census Tract 606.02, Suffolk County, Massachusetts",243636
25025060603,"Census Tract 606.03, Suffolk County, Massachusetts",196071
25025060604,"Census Tract 606.04, Suffolk County, Massachusetts",234118
25025060700,"Census Tract 607, Suffolk County, Massachusetts",31131
25025060800,"Census Tract 608, Suffolk County, Massachusetts",207992
25025061000,"Census Tract 610, Suffolk County, Massachusetts",-
25025061101,"Census Tract 611.01, Suffolk County, Massachusetts",12772
25025061201,"Census Tract 612.01, Suffolk County, Massachusetts",-
25025061202,"Census Tract 612.02, Suffolk County, Massachusetts",-
25025061203,"Census Tract 612.03, Suffolk County, Massachusetts",204435
25025061204,"Census Tract 612.04, Suffolk County, Massachusetts","250,000+"
25025070102,"Census Tract 701.02, Suffolk County, Massachusetts",94732
25025070103,"Census Tract 701.03, Suffolk County, Massachusetts",42308
25025070104,"Census Tract 701.04, Suffolk County, Massachusetts","250,000+"
25025070201,"Census Tract 702.01, Suffolk County, Massachusetts",-
25025070202,"Census Tract 702.02, Suffolk County, Massachusetts",58672
25025070301,"Census Tract 703.01, Suffolk County, Massachusetts","250,000+"
